2024-03-24 12:18:45,942 [Worker-68: Launching mavenrun-9685921a-2494-4c65-8529-a40516a4ab24] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\rodri\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.500.20231113-2345\jars\maven-builder-support-3.9.5.jar
2024-03-24 12:18:45,942 [Worker-68: Launching mavenrun-9685921a-2494-4c65-8529-a40516a4ab24] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\rodri\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.500.20231113-2345\jars\maven-compat-3.9.5.jar
2024-03-24 12:18:45,942 [Worker-68: Launching mavenrun-9685921a-2494-4c65-8529-a40516a4ab24] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\rodri\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.500.20231113-2345\jars\maven-core-3.9.5.jar
2024-03-24 12:18:45,942 [Worker-68: Launching mavenrun-9685921a-2494-4c65-8529-a40516a4ab24] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\rodri\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.500.20231113-2345\jars\maven-embedder-3.9.5.jar
2024-03-24 12:18:45,942 [Worker-68: Launching mavenrun-9685921a-2494-4c65-8529-a40516a4ab24] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\rodri\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.500.20231113-2345\jars\maven-model-3.9.5.jar
2024-03-24 12:18:45,942 [Worker-68: Launching mavenrun-9685921a-2494-4c65-8529-a40516a4ab24] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\rodri\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.500.20231113-2345\jars\maven-model-builder-3.9.5.jar
2024-03-24 12:18:45,942 [Worker-68: Launching mavenrun-9685921a-2494-4c65-8529-a40516a4ab24] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\rodri\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.500.20231113-2345\jars\maven-plugin-api-3.9.5.jar
2024-03-24 12:18:45,943 [Worker-68: Launching mavenrun-9685921a-2494-4c65-8529-a40516a4ab24] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\rodri\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.500.20231113-2345\jars\maven-repository-metadata-3.9.5.jar
2024-03-24 12:18:45,943 [Worker-68: Launching mavenrun-9685921a-2494-4c65-8529-a40516a4ab24] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\rodri\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.500.20231113-2345\jars\maven-resolver-api-1.9.16.jar
2024-03-24 12:18:45,943 [Worker-68: Launching mavenrun-9685921a-2494-4c65-8529-a40516a4ab24] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\rodri\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.500.20231113-2345\jars\maven-resolver-connector-basic-1.9.16.jar
2024-03-24 12:18:45,943 [Worker-68: Launching mavenrun-9685921a-2494-4c65-8529-a40516a4ab24] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\rodri\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.500.20231113-2345\jars\maven-resolver-impl-1.9.16.jar
2024-03-24 12:18:45,943 [Worker-68: Launching mavenrun-9685921a-2494-4c65-8529-a40516a4ab24] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\rodri\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.500.20231113-2345\jars\maven-resolver-named-locks-1.9.16.jar
2024-03-24 12:18:45,943 [Worker-68: Launching mavenrun-9685921a-2494-4c65-8529-a40516a4ab24] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\rodri\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.500.20231113-2345\jars\maven-resolver-provider-3.9.5.jar
2024-03-24 12:18:45,943 [Worker-68: Launching mavenrun-9685921a-2494-4c65-8529-a40516a4ab24] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\rodri\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.500.20231113-2345\jars\maven-resolver-spi-1.9.16.jar
2024-03-24 12:18:45,943 [Worker-68: Launching mavenrun-9685921a-2494-4c65-8529-a40516a4ab24] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\rodri\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.500.20231113-2345\jars\maven-resolver-transport-file-1.9.16.jar
2024-03-24 12:18:45,944 [Worker-68: Launching mavenrun-9685921a-2494-4c65-8529-a40516a4ab24] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\rodri\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.500.20231113-2345\jars\maven-resolver-transport-http-1.9.16.jar
2024-03-24 12:18:45,944 [Worker-68: Launching mavenrun-9685921a-2494-4c65-8529-a40516a4ab24] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\rodri\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.500.20231113-2345\jars\maven-resolver-transport-wagon-1.9.16.jar
2024-03-24 12:18:45,944 [Worker-68: Launching mavenrun-9685921a-2494-4c65-8529-a40516a4ab24] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\rodri\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.500.20231113-2345\jars\maven-resolver-util-1.9.16.jar
2024-03-24 12:18:45,944 [Worker-68: Launching mavenrun-9685921a-2494-4c65-8529-a40516a4ab24] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\rodri\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.500.20231113-2345\jars\maven-settings-3.9.5.jar
2024-03-24 12:18:45,944 [Worker-68: Launching mavenrun-9685921a-2494-4c65-8529-a40516a4ab24] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\rodri\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.500.20231113-2345\jars\maven-settings-builder-3.9.5.jar
2024-03-24 12:18:45,944 [Worker-68: Launching mavenrun-9685921a-2494-4c65-8529-a40516a4ab24] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\rodri\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.500.20231113-2345\jars\maven-shared-utils-3.3.4.jar
2024-03-24 12:18:45,944 [Worker-68: Launching mavenrun-9685921a-2494-4c65-8529-a40516a4ab24] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\rodri\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.500.20231113-2345\jars\org.eclipse.sisu.inject-0.3.5.jar
2024-03-24 12:18:45,944 [Worker-68: Launching mavenrun-9685921a-2494-4c65-8529-a40516a4ab24] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\rodri\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.500.20231113-2345\jars\org.eclipse.sisu.plexus-0.3.5.jar
2024-03-24 12:18:45,945 [Worker-68: Launching mavenrun-9685921a-2494-4c65-8529-a40516a4ab24] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\rodri\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.500.20231113-2345\jars\plexus-build-api-0.0.7.jar
2024-03-24 12:18:45,945 [Worker-68: Launching mavenrun-9685921a-2494-4c65-8529-a40516a4ab24] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\rodri\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.500.20231113-2345\jars\plexus-cipher-2.0.jar
2024-03-24 12:18:45,945 [Worker-68: Launching mavenrun-9685921a-2494-4c65-8529-a40516a4ab24] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\rodri\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.500.20231113-2345\jars\plexus-classworlds-2.7.0.jar
2024-03-24 12:18:45,945 [Worker-68: Launching mavenrun-9685921a-2494-4c65-8529-a40516a4ab24] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\rodri\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.500.20231113-2345\jars\plexus-component-annotations-2.1.0.jar
2024-03-24 12:18:45,945 [Worker-68: Launching mavenrun-9685921a-2494-4c65-8529-a40516a4ab24] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\rodri\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.500.20231113-2345\jars\plexus-interpolation-1.26.jar
2024-03-24 12:18:45,945 [Worker-68: Launching mavenrun-9685921a-2494-4c65-8529-a40516a4ab24] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\rodri\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.500.20231113-2345\jars\plexus-sec-dispatcher-2.0.jar
2024-03-24 12:18:45,945 [Worker-68: Launching mavenrun-9685921a-2494-4c65-8529-a40516a4ab24] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\rodri\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.500.20231113-2345\jars\plexus-utils-3.5.1.jar
2024-03-24 12:18:45,945 [Worker-68: Launching mavenrun-9685921a-2494-4c65-8529-a40516a4ab24] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\rodri\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.500.20231113-2345\jars\wagon-file-3.5.3.jar
2024-03-24 12:18:45,945 [Worker-68: Launching mavenrun-9685921a-2494-4c65-8529-a40516a4ab24] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\rodri\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.500.20231113-2345\jars\wagon-http-3.5.3.jar
2024-03-24 12:18:45,945 [Worker-68: Launching mavenrun-9685921a-2494-4c65-8529-a40516a4ab24] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\rodri\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.500.20231113-2345\jars\wagon-http-shared-3.5.3.jar
2024-03-24 12:18:45,945 [Worker-68: Launching mavenrun-9685921a-2494-4c65-8529-a40516a4ab24] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\rodri\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.500.20231113-2345\jars\wagon-provider-api-3.5.3.jar
2024-03-24 12:18:45,947 [Worker-68: Launching mavenrun-9685921a-2494-4c65-8529-a40516a4ab24] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=com.google.guava_32.1.3.jre [12])
2024-03-24 12:18:45,948 [Worker-68: Launching mavenrun-9685921a-2494-4c65-8529-a40516a4ab24] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\rodri\.p2\pool\plugins\com.google.guava_32.1.3.jre.jar
2024-03-24 12:18:45,948 [Worker-68: Launching mavenrun-9685921a-2494-4c65-8529-a40516a4ab24] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=slf4j.api_2.0.11 [986])
2024-03-24 12:18:45,948 [Worker-68: Launching mavenrun-9685921a-2494-4c65-8529-a40516a4ab24] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\rodri\.p2\pool\plugins\slf4j.api_2.0.11.jar
2024-03-24 12:18:45,948 [Worker-68: Launching mavenrun-9685921a-2494-4c65-8529-a40516a4ab24] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=jakarta.inject.jakarta.inject-api_1.0.5 [29])
2024-03-24 12:18:45,948 [Worker-68: Launching mavenrun-9685921a-2494-4c65-8529-a40516a4ab24] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\rodri\.p2\pool\plugins\jakarta.inject.jakarta.inject-api_1.0.5.jar
2024-03-24 12:18:45,948 [Worker-68: Launching mavenrun-9685921a-2494-4c65-8529-a40516a4ab24] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=jakarta.annotation-api_1.3.5 [24])
2024-03-24 12:18:45,949 [Worker-68: Launching mavenrun-9685921a-2494-4c65-8529-a40516a4ab24] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\rodri\.p2\pool\plugins\jakarta.annotation-api_1.3.5.jar
2024-03-24 12:18:45,949 [Worker-68: Launching mavenrun-9685921a-2494-4c65-8529-a40516a4ab24] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=org.apache.commons.cli_1.6.0 [71])
2024-03-24 12:18:45,949 [Worker-68: Launching mavenrun-9685921a-2494-4c65-8529-a40516a4ab24] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\rodri\.p2\pool\plugins\org.apache.commons.cli_1.6.0.jar
2024-03-24 12:18:45,949 [Worker-68: Launching mavenrun-9685921a-2494-4c65-8529-a40516a4ab24] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=org.apache.commons.commons-codec_1.16.0 [75])
2024-03-24 12:18:45,949 [Worker-68: Launching mavenrun-9685921a-2494-4c65-8529-a40516a4ab24] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\rodri\.p2\pool\plugins\org.apache.commons.commons-codec_1.16.0.jar
2024-03-24 12:18:45,949 [Worker-68: Launching mavenrun-9685921a-2494-4c65-8529-a40516a4ab24] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=org.apache.commons.lang3_3.13.0 [82])
2024-03-24 12:18:45,949 [Worker-68: Launching mavenrun-9685921a-2494-4c65-8529-a40516a4ab24] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\rodri\.p2\pool\plugins\org.apache.commons.lang3_3.13.0.jar
2024-03-24 12:18:45,949 [Worker-68: Launching mavenrun-9685921a-2494-4c65-8529-a40516a4ab24] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=com.google.guava.failureaccess_1.0.2 [13])
2024-03-24 12:18:45,950 [Worker-68: Launching mavenrun-9685921a-2494-4c65-8529-a40516a4ab24] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\rodri\.p2\pool\plugins\com.google.guava.failureaccess_1.0.2.jar
2024-03-24 12:18:45,953 [Worker-68: Launching mavenrun-9685921a-2494-4c65-8529-a40516a4ab24] INFO  o.e.m.i.launch.MavenLaunchDelegate - Run build in "C:\Users\rodri\AppData\Local\Temp\m2e-archetypeGenerator12893366021379847791":
2024-03-24 12:18:45,953 [Worker-68: Launching mavenrun-9685921a-2494-4c65-8529-a40516a4ab24] INFO  o.e.m.i.launch.MavenLaunchDelegate -  mvn  -DarchetypeGroupId=org.apache.maven.archetypes -DarchetypeArtifactId=maven-archetype-quickstart -DarchetypeVersion=1.1 -DgroupId=HelloWorld -DartifactId=HelloWorld -Dversion=0.0.1-SNAPSHOT -Dpackage=HelloWorld.HelloWorld -DoutputDirectory=C:\Users\rodri\eclipse-workspace\positivenagetive\src\positivenagetive -Dstyle.color=always -U archetype:generate
2024-03-24 12:20:23,975 [Worker-67: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.p.ProjectConfigurationManager - Collecting project info '/pom.xml' C:\Users\rodri\eclipse-workspace\positivenagetive\src\positivenagetive\HelloWorld\pom.xml
2024-03-24 12:20:24,409 [Worker-67: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-resources-plugin/3.3.1/maven-resources-plugin-3.3.1.jar
2024-03-24 12:20:24,427 [Worker-67: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-resources-plugin/3.3.1/maven-resources-plugin-3.3.1.jar
2024-03-24 12:20:24,442 [Worker-67: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-compiler-plugin/3.11.0/maven-compiler-plugin-3.11.0.jar
2024-03-24 12:20:24,455 [Worker-67: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-compiler-plugin/3.11.0/maven-compiler-plugin-3.11.0.jar
2024-03-24 12:20:24,477 [Worker-67: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-surefire-plugin/3.1.2/maven-surefire-plugin-3.1.2.jar
2024-03-24 12:20:24,482 [Worker-67: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-surefire-plugin/3.1.2/maven-surefire-plugin-3.1.2.jar
2024-03-24 12:20:24,498 [Worker-67: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-jar-plugin/3.3.0/maven-jar-plugin-3.3.0.jar
